year,question,pollname,state,region,subregion,answer,percent,dem,rep
2016,Opinion of Hillary Clinton,FAVHCLIN16,WA,West,Pacific,Unfavorable,55,14,65
2016,Opinion of Donald Trump,FAVTRUMP,WA,West,Pacific,Favorable,28,2,95
2016,Opinion of Donald Trump,FAVTRUMP,WA,West,Pacific,Unfavorable,70,72,12
2016,Opinion of Clinton and Trump,FAVPRES16,WA,West,Pacific,Both favorable,1,N/A,N/A
2016,Opinion of Clinton and Trump,FAVPRES16,WA,West,Pacific,Only Clinton favorable,42,97,0
2016,Opinion of Clinton and Trump,FAVPRES16,WA,West,Pacific,Only Trump favorable,27,1,97
2016,Opinion of Clinton and Trump,FAVPRES16,WA,West,Pacific,Both unfavorable,26,29,31
2016,Is Hillary Clinton honest and trustworthy?,CLINHONEST,WA,West,Pacific,Yes,37,96,2
2016,Is Hillary Clinton honest and trustworthy?,CLINHONEST,WA,West,Pacific,No,59,21,60
2016,Is Donald Trump honest and trustworthy?,TRUMPHONEST,WA,West,Pacific,Yes,28,5,91
2016,Is Donald Trump honest and trustworthy?,TRUMPHONEST,WA,West,Pacific,No,67,72,12
2016,Which candidate is honest?,HONEST16,WA,West,Pacific,Both are,2,N/A,N/A
2016,Which candidate is honest?,HONEST16,WA,West,Pacific,Only Clinton is,36,98,0
2016,Which candidate is honest?,HONEST16,WA,West,Pacific,Only Trump is,26,1,95
2016,Which candidate is honest?,HONEST16,WA,West,Pacific,Neither is,30,41,26
2016,Does Clinton have the temperament to be president?,TEMPCLINTON,WA,West,Pacific,Yes,61,81,11
2016,Does Clinton have the temperament to be president?,TEMPCLINTON,WA,West,Pacific,No,37,3,77
2016,Does Trump have the temperament to be president?,TEMPTRUMP,WA,West,Pacific,Yes,29,2,93
2016,Does Trump have the temperament to be president?,TEMPTRUMP,WA,West,Pacific,No,68,74,10
2016,Which candidate has the right temperament?,TEMPERAMENT16,WA,West,Pacific,Both do,6,N/A,N/A
2016,Which candidate has the right temperament?,TEMPERAMENT16,WA,West,Pacific,Only Clinton does,55,90,3
2016,Which candidate has the right temperament?,TEMPERAMENT16,WA,West,Pacific,Only Trump does,23,2,94
2016,Which candidate has the right temperament?,TEMPERAMENT16,WA,West,Pacific,Neither does,13,N/A,N/A
2016,Condition of national economy,NEC,WA,West,Pacific,Excellent,1,N/A,N/A
2016,Condition of national economy,NEC,WA,West,Pacific,Good,43,81,9
2016,Condition of national economy,NEC,WA,West,Pacific,Not good,34,38,45
2016,Condition of national economy,NEC,WA,West,Pacific,Poor,21,8,81
2016,Condition of national economy,NEC2,WA,West,Pacific,Good,45,81,9
2016,Condition of national economy,NEC2,WA,West,Pacific,Poor,55,26,59
2016,Life for the next generation of Americans will be:,LIFE,WA,West,Pacific,Better than today,27,63,26
2016,Life for the next generation of Americans will be:,LIFE,WA,West,Pacific,Worse than today,28,27,57
2016,Life for the next generation of Americans will be:,LIFE,WA,West,Pacific,About the same,38,63,25
2016,Area type,SIZEPLC3,WA,West,Pacific,Urban area,32,58,29
2016,Area type,SIZEPLC3,WA,West,Pacific,Suburban area,50,48,38
2016,Area type,SIZEPLC3,WA,West,Pacific,Rural area,18,48,41
2016,Region,GEOCOD,WA,West,Pacific,Upper Puget Sound,19,51,36
2016,Region,GEOCOD,WA,West,Pacific,King County,26,72,16
2016,Region,GEOCOD,WA,West,Pacific,Lower Puget Sound,14,45,39
2016,Region,GEOCOD,WA,West,Pacific,Olympic Peninsula / S.W.,17,46,45
2016,Region,GEOCOD,WA,West,Pacific,East Washington,24,36,47
