year,question,pollname,state,region,subregion,answer,percent,dem,rep
2016,Party by gender,PARTYGENDER,NC,South,South Atlantic,Independent women,15,44,51
2016,Ideology,PHIL3,NC,South,South Atlantic,Liberal,23,87,8
2016,Ideology,PHIL3,NC,South,South Atlantic,Moderate,35,58,37
2016,Ideology,PHIL3,NC,South,South Atlantic,Conservative,43,15,83
2016,White born-again or evangelical Christian?,WHTEVANG,NC,South,South Atlantic,Yes,38,17,81
2016,White born-again or evangelical Christian?,WHTEVANG,NC,South,South Atlantic,No,62,65,32
2016,Marital status,MARRIED,NC,South,South Atlantic,Married,61,40,59
2016,Marital status,MARRIED,NC,South,South Atlantic,Unmarried,39,56,38
2016,Marital status by gender,SEXWED,NC,South,South Atlantic,Married men,30,32,66
2016,Marital status by gender,SEXWED,NC,South,South Atlantic,Married women,31,47,51
2016,Marital status by gender,SEXWED,NC,South,South Atlantic,Unmarried men,17,48,43
2016,Marital status by gender,SEXWED,NC,South,South Atlantic,Unmarried women,21,62,33
2016,Parent?,CHILD12,NC,South,South Atlantic,Yes,36,50,48
2016,Parent?,CHILD12,NC,South,South Atlantic,No,64,46,51
2016,Parents by gender,PARENTS,NC,South,South Atlantic,Fathers,18,38,61
2016,Parents by gender,PARENTS,NC,South,South Atlantic,Mothers,18,61,35
2016,Parents by gender,PARENTS,NC,South,South Atlantic,Men without children,29,38,56
2016,Parents by gender,PARENTS,NC,South,South Atlantic,Women without children,36,52,47
2016,Married with children?,MARCHILD,NC,South,South Atlantic,Yes,27,44,54
2016,Married with children?,MARCHILD,NC,South,South Atlantic,No,73,49,48
2016,Served in the U.S. military,VETVOTER,NC,South,South Atlantic,Veterans,15,33,58
2016,Served in the U.S. military,VETVOTER,NC,South,South Atlantic,Non-veterans,85,48,49
2016,When did you decide presidential vote?,TIME16,NC,South,South Atlantic,Last few days,5,44,49
2016,When did you decide presidential vote?,TIME16,NC,South,South Atlantic,Last week,3,N/A,N/A
2016,When did you decide presidential vote?,TIME16,NC,South,South Atlantic,In October,18,33,61
2016,When did you decide presidential vote?,TIME16,NC,South,South Atlantic,In September,13,57,42
2016,When did you decide presidential vote?,TIME16,NC,South,South Atlantic,Before September,59,51,48
2016,When did you decide presidential vote?,TIME16WEEK,NC,South,South Atlantic,In the last week,7,41,49
2016,When did you decide presidential vote?,TIME16WEEK,NC,South,South Atlantic,Before that,90,48,50
2016,When did you decide presidential vote?,TIME16MONTH,NC,South,South Atlantic,In the last month,25,35,57
2016,When did you decide presidential vote?,TIME16MONTH,NC,South,South Atlantic,Before that,72,52,47
2016,Opinion of presidential candidate you voted for,DESCRIBP12,NC,South,South Atlantic,Strongly favor ,41,52,46
2016,Opinion of presidential candidate you voted for,DESCRIBP12,NC,South,South Atlantic,Have reservations,28,51,48
2016,Opinion of presidential candidate you voted for,DESCRIBP12,NC,South,South Atlantic,Dislike opponents,29,38,55
2016,Most important issue facing the country,ISSUE16,NC,South,South Atlantic,Foreign policy,14,58,39
2016,Most important issue facing the country,ISSUE16,NC,South,South Atlantic,Immigration,10,29,70
2016,Most important issue facing the country,ISSUE16,NC,South,South Atlantic,Economy,55,53,44
2016,Most important issue facing the country,ISSUE16,NC,South,South Atlantic,Terrorism,18,35,64
2016,Which candidate quality mattered most?,QLT16,NC,South,South Atlantic,Cares about me,17,57,40
2016,Which candidate quality mattered most?,QLT16,NC,South,South Atlantic,Can bring change,38,9,89
2016,Which candidate quality mattered most?,QLT16,NC,South,South Atlantic,Right experience,20,91,7
2016,Which candidate quality mattered most?,QLT16,NC,South,South Atlantic,Good judgment,21,69,26
2016,Illegal immigrants working in the U.S. should be:,IMMDEPORT,NC,South,South Atlantic,Offered legal status,69,61,36
2016,Illegal immigrants working in the U.S. should be:,IMMDEPORT,NC,South,South Atlantic,Deported to home country,25,15,80
2016,Do you think immigrants to the U.S. today:,IMMBETTER,NC,South,South Atlantic,Help the country,58,69,28
2016,Do you think immigrants to the U.S. today:,IMMBETTER,NC,South,South Atlantic,Hurt the country,29,14,85
2016,Does the country's criminal justice system:,FAIRJUSTICE,NC,South,South Atlantic,Treat all fairly,41,23,73
2016,Does the country's criminal justice system:,FAIRJUSTICE,NC,South,South Atlantic,Treat blacks unfairly,47,74,22
2016,How do things work in the U.S. today?,RACEFACTOR,NC,South,South Atlantic,Whites are favored,33,85,14
2016,How do things work in the U.S. today?,RACEFACTOR,NC,South,South Atlantic,Minorities are favored,25,8,91
2016,How do things work in the U.S. today?,RACEFACTOR,NC,South,South Atlantic,No group is favored,33,44,50
2016,Effect of international trade,TRADE16,NC,South,South Atlantic,Creates U.S. jobs,38,63,34
2016,Effect of international trade,TRADE16,NC,South,South Atlantic,Takes away U.S. jobs,39,25,71
2016,Effect of international trade,TRADE16,NC,South,South Atlantic,Does not affect jobs,14,67,28
2016,Feelings about the federal government,GOVTANGR16,NC,South,South Atlantic,Enthusiastic,3,N/A,N/A
2016,Feelings about the federal government,GOVTANGR16,NC,South,South Atlantic,Satisfied,22,88,12
2016,Feelings about the federal government,GOVTANGR16,NC,South,South Atlantic,Dissatisfied,48,43,54
2016,Feelings about the federal government,GOVTANGR16,NC,South,South Atlantic,Angry,27,19,77
2016,Feelings about the federal government,GOVTANGR16B,NC,South,South Atlantic,Enthusiastic/Satisfied,25,88,12
2016,Feelings about the federal government,GOVTANGR16B,NC,South,South Atlantic,Dissatisfied/Angry,74,34,62
2016,Opinion of Barack Obama as president,OBAMA4,NC,South,South Atlantic,Strongly approve,33,96,2
2016,Opinion of Barack Obama as president,OBAMA4,NC,South,South Atlantic,Somewhat approve,18,70,22
2016,Opinion of Barack Obama as president,OBAMA4,NC,South,South Atlantic,Somewhat disapprove,12,16,82
2016,Opinion of Barack Obama as president,OBAMA4,NC,South,South Atlantic,Strongly disapprove,36,2,98
2016,Opinion of Barack Obama as president,OBAMA2,NC,South,South Atlantic,Approve,51,87,9
2016,Opinion of Barack Obama as president,OBAMA2,NC,South,South Atlantic,Disapprove,49,5,94
2016,Opinion of Hillary Clinton,FAVHCLIN16,NC,South,South Atlantic,Favorable,43,96,3
2016,Opinion of Hillary Clinton,FAVHCLIN16,NC,South,South Atlantic,Unfavorable,55,9,89
2016,Opinion of Donald Trump,FAVTRUMP,NC,South,South Atlantic,Favorable,41,2,97
2016,Opinion of Donald Trump,FAVTRUMP,NC,South,South Atlantic,Unfavorable,58,79,17
2016,Opinion of Clinton and Trump,FAVPRES16,NC,South,South Atlantic,Both favorable,1,N/A,N/A
2016,Opinion of Clinton and Trump,FAVPRES16,NC,South,South Atlantic,Only Clinton favorable,42,98,1
2016,Opinion of Clinton and Trump,FAVPRES16,NC,South,South Atlantic,Only Trump favorable,40,1,98
2016,Opinion of Clinton and Trump,FAVPRES16,NC,South,South Atlantic,Both unfavorable,15,28,63
2016,Is Hillary Clinton honest and trustworthy?,CLINHONEST,NC,South,South Atlantic,Yes,39,98,2
2016,Is Hillary Clinton honest and trustworthy?,CLINHONEST,NC,South,South Atlantic,No,60,14,82
2016,Is Donald Trump honest and trustworthy?,TRUMPHONEST,NC,South,South Atlantic,Yes,41,6,94
2016,Is Donald Trump honest and trustworthy?,TRUMPHONEST,NC,South,South Atlantic,No,58,78,18
2016,Which candidate is honest?,HONEST16,NC,South,South Atlantic,Both are,3,N/A,N/A
2016,Which candidate is honest?,HONEST16,NC,South,South Atlantic,Only Clinton is,36,100,0
2016,Which candidate is honest?,HONEST16,NC,South,South Atlantic,Only Trump is,38,1,99
2016,Which candidate is honest?,HONEST16,NC,South,South Atlantic,Neither is,21,38,49
2016,Is Clinton qualified to serve as president?,QUALCLINTON,NC,South,South Atlantic,Yes,50,91,7
2016,Is Clinton qualified to serve as president?,QUALCLINTON,NC,South,South Atlantic,No,50,4,93
2016,Is Trump qualified to serve as president?,QUALTRUMP,NC,South,South Atlantic,Yes,44,2,96
2016,Is Trump qualified to serve as president?,QUALTRUMP,NC,South,South Atlantic,No,56,83,13
2016,Who is qualified to serve as president?,QUALIFIED16,NC,South,South Atlantic,Both are,4,N/A,N/A
2016,Who is qualified to serve as president?,QUALIFIED16,NC,South,South Atlantic,Only Clinton is,46,97,2
2016,Who is qualified to serve as president?,QUALIFIED16,NC,South,South Atlantic,Only Trump is,40,2,98
2016,Who is qualified to serve as president?,QUALIFIED16,NC,South,South Atlantic,Neither is,10,15,70
2016,Does Clinton have the temperament to be president?,TEMPCLINTON,NC,South,South Atlantic,Yes,52,89,9
2016,Does Clinton have the temperament to be president?,TEMPCLINTON,NC,South,South Atlantic,No,47,2,94
2016,Does Trump have the temperament to be president?,TEMPTRUMP,NC,South,South Atlantic,Yes,41,3,95
2016,Does Trump have the temperament to be president?,TEMPTRUMP,NC,South,South Atlantic,No,58,80,16
2016,Which candidate has the right temperament?,TEMPERAMENT16,NC,South,South Atlantic,Both do,5,N/A,N/A
2016,Which candidate has the right temperament?,TEMPERAMENT16,NC,South,South Atlantic,Only Clinton does,47,97,2
2016,Which candidate has the right temperament?,TEMPERAMENT16,NC,South,South Atlantic,Only Trump does,36,1,99
2016,Which candidate has the right temperament?,TEMPERAMENT16,NC,South,South Atlantic,Neither does,11,5,78
2016,Who would better handle the economy?,HANDLEECON16,NC,South,South Atlantic,Clinton,46,96,2
2016,Who would better handle the economy?,HANDLEECON16,NC,South,South Atlantic,Trump,50,3,96
2016,Who would better handle foreign policy?,HANDLEFP16,NC,South,South Atlantic,Clinton,51,89,8
2016,Who would better handle foreign policy?,HANDLEFP16,NC,South,South Atlantic,Trump,45,1,98
2016,Condition of national economy,NEC,NC,South,South Atlantic,Excellent,3,N/A,N/A
2016,Condition of national economy,NEC,NC,South,South Atlantic,Good,32,79,19
2016,Condition of national economy,NEC,NC,South,South Atlantic,Not good,40,38,57
2016,Condition of national economy,NEC,NC,South,South Atlantic,Poor,24,16,83
2016,Condition of national economy,NEC2,NC,South,South Atlantic,Good,35,80,19
2016,Condition of national economy,NEC2,NC,South,South Atlantic,Poor,64,29,67
2016,Life for the next generation of Americans will be:,LIFE,NC,South,South Atlantic,Better than today,28,64,33
2016,Life for the next generation of Americans will be:,LIFE,NC,South,South Atlantic,Worse than today,35,27,70
2016,Life for the next generation of Americans will be:,LIFE,NC,South,South Atlantic,About the same,30,57,36
2016,How do you feel about H.B. 2?,HB2,NC,South,South Atlantic,Favor,29,24,76
2016,How do you feel about H.B. 2?,HB2,NC,South,South Atlantic,Oppose,65,59,38
2016,Which best describes you?,MOVETONC14,NC,South,South Atlantic,Moved to N.C. since 2006,11,47,48
2016,Which best describes you?,MOVETONC14,NC,South,South Atlantic,Moved to N.C. before 2006,36,55,44
2016,Which best describes you?,MOVETONC14,NC,South,South Atlantic,Born in N.C.,52,44,55
2016,Which better describes you?,BORNINNC14,NC,South,South Atlantic,Born in North Carolina,52,44,55
2016,Which better describes you?,BORNINNC14,NC,South,South Atlantic,Moved to North Carolina,47,53,45
2016,Did any campaign contact you?,GOTV16,NC,South,South Atlantic,Only Clinton,13,91,8
2016,Did any campaign contact you?,GOTV16,NC,South,South Atlantic,Only Trump,9,8,92
2016,Did any campaign contact you?,GOTV16,NC,South,South Atlantic,Both,13,41,47
2016,Did any campaign contact you?,GOTV16,NC,South,South Atlantic,Neither,62,46,53
2016,Were you contacted by the Clinton campaign?,GOTVCLINTON,NC,South,South Atlantic,Yes,27,66,28
2016,Were you contacted by the Clinton campaign?,GOTVCLINTON,NC,South,South Atlantic,No,71,41,58
2016,Were you contacted by the Trump campaign?,GOTVTRUMP,NC,South,South Atlantic,Yes,22,28,65
2016,Were you contacted by the Trump campaign?,GOTVTRUMP,NC,South,South Atlantic,No,75,54,45
2016,Vote for president in a two-way race,2WAYPRES16,NC,South,South Atlantic,Clinton,46,97,1
2016,Vote for president in a two-way race,2WAYPRES16,NC,South,South Atlantic,Trump,50,1,98
2016,Vote for president in a two-way race,2WAYPRES16,NC,South,South Atlantic,Would not vote,3,N/A,N/A
2016,Area type,SIZEPLC3,NC,South,South Atlantic,Urban area,37,61,35
2016,Area type,SIZEPLC3,NC,South,South Atlantic,Suburban area,38,37,60
2016,Area type,SIZEPLC3,NC,South,South Atlantic,Rural area,24,40,58
2016,Region,GEOCOD,NC,South,South Atlantic,East,24,45,51
2016,Region,GEOCOD,NC,South,South Atlantic,Raleigh-Durham,18,61,36
2016,Region,GEOCOD,NC,South,South Atlantic,Charlotte Area,18,51,46
2016,Region,GEOCOD,NC,South,South Atlantic,Piedmont / Central,21,44,53
2016,Region,GEOCOD,NC,South,South Atlantic,West,19,35,63
