year,question,pollname,state,region,subregion,answer,percent,dem,rep
2016,Income,INCOME16GEN,NH,Northeast,New England,"$250,000 or more",3,N/A,N/A
2016,Income,INCOME3,NH,Northeast,New England,Under $50K,27,51,43
2016,Income,INCOME3,NH,Northeast,New England,$50K-$100K,34,50,46
2016,Income,INCOME3,NH,Northeast,New England,$100K or more,39,48,47
2016,Income,INC50K,NH,Northeast,New England,Under $50K,27,51,43
2016,Income,INC50K,NH,Northeast,New England,$50K or more,73,49,47
2016,Income,INC100K,NH,Northeast,New England,Under $100K,61,50,44
2016,Income,INC100K,NH,Northeast,New England,$100K or more,39,48,47
2016,Party ID,PARTY,NH,Northeast,New England,Democrats,28,93,5
2016,Party ID,PARTY,NH,Northeast,New England,Republicans,28,7,89
2016,Party ID,PARTY,NH,Northeast,New England,Independents,44,45,45
2016,Party by gender,PARTYGENDER,NH,Northeast,New England,Democratic men,11,94,4
2016,Party by gender,PARTYGENDER,NH,Northeast,New England,Democratic women,17,93,5
2016,Party by gender,PARTYGENDER,NH,Northeast,New England,Republican men,15,7,88
2016,Party by gender,PARTYGENDER,NH,Northeast,New England,Republican women,13,8,89
2016,Party by gender,PARTYGENDER,NH,Northeast,New England,Independent men,22,39,49
2016,Party by gender,PARTYGENDER,NH,Northeast,New England,Independent women,22,51,41
2016,Ideology,PHIL3,NH,Northeast,New England,Liberal,27,87,9
2016,Ideology,PHIL3,NH,Northeast,New England,Moderate,42,52,41
2016,Ideology,PHIL3,NH,Northeast,New England,Conservative,31,9,86
2016,White born-again or evangelical Christian?,WHTEVANG,NH,Northeast,New England,Yes,15,22,75
2016,White born-again or evangelical Christian?,WHTEVANG,NH,Northeast,New England,No,85,50,43
2016,Marital status,MARRIED,NH,Northeast,New England,Married,63,47,47
2016,Marital status,MARRIED,NH,Northeast,New England,Unmarried,37,51,42
2016,Marital status by gender,SEXWED,NH,Northeast,New England,Married men,30,46,48
2016,Marital status by gender,SEXWED,NH,Northeast,New England,Married women,32,49,46
2016,Marital status by gender,SEXWED,NH,Northeast,New England,Unmarried men,17,37,54
2016,Marital status by gender,SEXWED,NH,Northeast,New England,Unmarried women,20,64,32
2016,When did you decide presidential vote?,TIME16,NH,Northeast,New England,Last few days,15,39,48
2016,When did you decide presidential vote?,TIME16,NH,Northeast,New England,Last week,6,N/A,N/A
2016,When did you decide presidential vote?,TIME16,NH,Northeast,New England,In October,9,N/A,N/A
2016,When did you decide presidential vote?,TIME16,NH,Northeast,New England,In September,7,N/A,N/A
2016,When did you decide presidential vote?,TIME16,NH,Northeast,New England,Before September,63,52,45
2016,When did you decide presidential vote?,TIME16WEEK,NH,Northeast,New England,In the last week,20,37,52
2016,When did you decide presidential vote?,TIME16WEEK,NH,Northeast,New England,Before that,79,51,45
2016,When did you decide presidential vote?,TIME16MONTH,NH,Northeast,New England,In the last month,29,42,50
2016,When did you decide presidential vote?,TIME16MONTH,NH,Northeast,New England,Before that,71,51,45
2016,Opinion of presidential candidate you voted for,DESCRIBP12,NH,Northeast,New England,Strongly favor ,47,45,50
2016,Opinion of presidential candidate you voted for,DESCRIBP12,NH,Northeast,New England,Have reservations,33,46,51
2016,Opinion of presidential candidate you voted for,DESCRIBP12,NH,Northeast,New England,Dislike opponents,18,42,43
2016,Most important issue facing the country,ISSUE16,NH,Northeast,New England,Foreign policy,17,65,29
2016,Most important issue facing the country,ISSUE16,NH,Northeast,New England,Immigration,11,16,80
2016,Most important issue facing the country,ISSUE16,NH,Northeast,New England,Economy,51,51,42
2016,Most important issue facing the country,ISSUE16,NH,Northeast,New England,Terrorism,18,37,59
2016,Which candidate quality mattered most?,QLT16,NH,Northeast,New England,Cares about me,9,55,36
2016,Which candidate quality mattered most?,QLT16,NH,Northeast,New England,Can bring change,43,10,85
2016,Which candidate quality mattered most?,QLT16,NH,Northeast,New England,Right experience,26,93,6
2016,Which candidate quality mattered most?,QLT16,NH,Northeast,New England,Good judgment,18,65,21
2016,Illegal immigrants working in the U.S. should be:,IMMDEPORT,NH,Northeast,New England,Offered legal status,71,63,30
2016,Illegal immigrants working in the U.S. should be:,IMMDEPORT,NH,Northeast,New England,Deported to home country,27,13,83
2016,Do you think immigrants to the U.S. today:,IMMBETTER,NH,Northeast,New England,Help the country,57,72,21
2016,Do you think immigrants to the U.S. today:,IMMBETTER,NH,Northeast,New England,Hurt the country,37,17,79
2016,Effect of international trade,TRADE16,NH,Northeast,New England,Creates U.S. jobs,41,59,34
2016,Effect of international trade,TRADE16,NH,Northeast,New England,Takes away U.S. jobs,44,33,61
2016,Effect of international trade,TRADE16,NH,Northeast,New England,Does not affect jobs,10,N/A,N/A
2016,How do things work in the U.S. today?,RACEFACTOR,NH,Northeast,New England,Whites are favored,38,81,14
2016,How do things work in the U.S. today?,RACEFACTOR,NH,Northeast,New England,Minorities are favored,24,9,87
2016,How do things work in the U.S. today?,RACEFACTOR,NH,Northeast,New England,No group is favored,34,34,56
2016,Feelings about the federal government,GOVTANGR16,NH,Northeast,New England,Enthusiastic,4,N/A,N/A
2016,Feelings about the federal government,GOVTANGR16,NH,Northeast,New England,Satisfied,20,85,13
2016,Feelings about the federal government,GOVTANGR16,NH,Northeast,New England,Dissatisfied,49,44,48
2016,Feelings about the federal government,GOVTANGR16,NH,Northeast,New England,Angry,26,12,80
2016,Feelings about the federal government,GOVTANGR16B,NH,Northeast,New England,Enthusiastic/Satisfied,24,85,13
2016,Feelings about the federal government,GOVTANGR16B,NH,Northeast,New England,Dissatisfied/Angry,74,33,59
2016,Opinion of Barack Obama as president,OBAMA4,NH,Northeast,New England,Strongly approve,33,95,3
2016,Opinion of Barack Obama as president,OBAMA4,NH,Northeast,New England,Somewhat approve,21,69,22
2016,Opinion of Barack Obama as president,OBAMA4,NH,Northeast,New England,Somewhat disapprove,14,15,73
2016,Opinion of Barack Obama as president,OBAMA4,NH,Northeast,New England,Strongly disapprove,31,4,94
2016,Opinion of Barack Obama as president,OBAMA2,NH,Northeast,New England,Approve,54,85,10
2016,Opinion of Barack Obama as president,OBAMA2,NH,Northeast,New England,Disapprove,45,7,87
2016,Opinion of Hillary Clinton,FAVHCLIN16,NH,Northeast,New England,Favorable,40,97,2
2016,Opinion of Hillary Clinton,FAVHCLIN16,NH,Northeast,New England,Unfavorable,59,17,75
2016,Opinion of Donald Trump,FAVTRUMP,NH,Northeast,New England,Favorable,34,5,94
2016,Opinion of Donald Trump,FAVTRUMP,NH,Northeast,New England,Unfavorable,64,74,18
2016,Opinion of Clinton and Trump,FAVPRES16,NH,Northeast,New England,Both favorable,1,N/A,N/A
2016,Opinion of Clinton and Trump,FAVPRES16,NH,Northeast,New England,Only Clinton favorable,38,98,1
2016,Opinion of Clinton and Trump,FAVPRES16,NH,Northeast,New England,Only Trump favorable,33,3,97
2016,Opinion of Clinton and Trump,FAVPRES16,NH,Northeast,New England,Both unfavorable,25,36,45
2016,Opinion of Maggie Hassan,FAVHASSAN,NH,Northeast,New England,Favorable,50,84,12
2016,Opinion of Maggie Hassan,FAVHASSAN,NH,Northeast,New England,Unfavorable,47,13,78
2016,Opinion of Kelly Ayotte,FAVAYOTTE,NH,Northeast,New England,Favorable,46,21,74
2016,Opinion of Kelly Ayotte,FAVAYOTTE,NH,Northeast,New England,Unfavorable,50,75,18
2016,Is Hillary Clinton honest and trustworthy?,CLINHONEST,NH,Northeast,New England,Yes,35,97,2
2016,Is Hillary Clinton honest and trustworthy?,CLINHONEST,NH,Northeast,New England,No,63,17,74
2016,Is Donald Trump honest and trustworthy?,TRUMPHONEST,NH,Northeast,New England,Yes,36,3,97
2016,Is Donald Trump honest and trustworthy?,TRUMPHONEST,NH,Northeast,New England,No,62,71,19
2016,Which candidate is honest?,HONEST16,NH,Northeast,New England,Both are,1,N/A,N/A
2016,Which candidate is honest?,HONEST16,NH,Northeast,New England,Only Clinton is,33,98,1
2016,Which candidate is honest?,HONEST16,NH,Northeast,New England,Only Trump is,35,1,99
2016,Which candidate is honest?,HONEST16,NH,Northeast,New England,Neither is,28,37,42
2016,Is Clinton qualified to serve as president?,QUALCLINTON,NH,Northeast,New England,Yes,52,87,9
2016,Is Clinton qualified to serve as president?,QUALCLINTON,NH,Northeast,New England,No,47,6,86
2016,Is Trump qualified to serve as president?,QUALTRUMP,NH,Northeast,New England,Yes,37,4,94
2016,Is Trump qualified to serve as president?,QUALTRUMP,NH,Northeast,New England,No,62,76,16
2016,Who is qualified to serve as president?,QUALIFIED16,NH,Northeast,New England,Both are,5,N/A,N/A
2016,Who is qualified to serve as president?,QUALIFIED16,NH,Northeast,New England,Only Clinton is,47,94,3
2016,Who is qualified to serve as president?,QUALIFIED16,NH,Northeast,New England,Only Trump is,32,2,97
2016,Who is qualified to serve as president?,QUALIFIED16,NH,Northeast,New England,Neither is,14,14,60
2016,Does Clinton have the temperament to be president?,TEMPCLINTON,NH,Northeast,New England,Yes,51,87,9
2016,Does Clinton have the temperament to be president?,TEMPCLINTON,NH,Northeast,New England,No,47,2,91
2016,Does Trump have the temperament to be president?,TEMPTRUMP,NH,Northeast,New England,Yes,38,2,97
2016,Does Trump have the temperament to be president?,TEMPTRUMP,NH,Northeast,New England,No,61,73,18
2016,Which candidate has the right temperament?,TEMPERAMENT16,NH,Northeast,New England,Both do,4,N/A,N/A
2016,Which candidate has the right temperament?,TEMPERAMENT16,NH,Northeast,New England,Only Clinton does,48,92,3
2016,Which candidate has the right temperament?,TEMPERAMENT16,NH,Northeast,New England,Only Trump does,34,0,99
2016,Which candidate has the right temperament?,TEMPERAMENT16,NH,Northeast,New England,Neither does,13,4,71
2016,Does Clinton's use of private email bother you:,CLINTONEMAIL,NH,Northeast,New England,A lot,48,7,84
2016,Does Clinton's use of private email bother you:,CLINTONEMAIL,NH,Northeast,New England,Some,19,75,18
2016,Does Clinton's use of private email bother you:,CLINTONEMAIL,NH,Northeast,New England,Not much,19,93,5
2016,Does Clinton's use of private email bother you:,CLINTONEMAIL,NH,Northeast,New England,Not at all,13,97,2
2016,Does Clinton's use of private email bother you?,CLINTONEMAILB,NH,Northeast,New England,Yes,67,26,65
2016,Does Clinton's use of private email bother you?,CLINTONEMAILB,NH,Northeast,New England,No,32,95,4
2016,Does Donald Trump's treatment of women bother you:,TRUMPWOMEN,NH,Northeast,New England,A lot,52,85,8
2016,Does Donald Trump's treatment of women bother you:,TRUMPWOMEN,NH,Northeast,New England,Some,20,19,75
2016,Does Donald Trump's treatment of women bother you:,TRUMPWOMEN,NH,Northeast,New England,Not much,15,2,93
2016,Does Donald Trump's treatment of women bother you:,TRUMPWOMEN,NH,Northeast,New England,Not at all,12,N/A,N/A
2016,Does Donald Trump's treatment of women bother you?,TRUMPWOMENB,NH,Northeast,New England,Yes,72,67,26
2016,Does Donald Trump's treatment of women bother you?,TRUMPWOMENB,NH,Northeast,New England,No,28,2,94
2016,Who would better handle the economy?,HANDLEECON16,NH,Northeast,New England,Clinton,50,93,2
2016,Who would better handle the economy?,HANDLEECON16,NH,Northeast,New England,Trump,48,4,90
2016,Who would better handle foreign policy?,HANDLEFP16,NH,Northeast,New England,Clinton,55,87,7
2016,Who would better handle foreign policy?,HANDLEFP16,NH,Northeast,New England,Trump,42,1,95
2016,Condition of national economy,NEC,NH,Northeast,New England,Excellent,3,N/A,N/A
2016,Condition of national economy,NEC,NH,Northeast,New England,Good,39,73,20
2016,Condition of national economy,NEC,NH,Northeast,New England,Not good,40,28,66
2016,Condition of national economy,NEC,NH,Northeast,New England,Poor,16,8,87
2016,Condition of national economy,NEC2,NH,Northeast,New England,Good,42,75,19
2016,Condition of national economy,NEC2,NH,Northeast,New England,Poor,57,22,72
2016,Financial situation compared to four years ago:,FINSIT,NH,Northeast,New England,Better today,35,74,19
2016,Financial situation compared to four years ago:,FINSIT,NH,Northeast,New England,Worse today,28,14,79
2016,Financial situation compared to four years ago:,FINSIT,NH,Northeast,New England,About the same,36,53,43
2016,Life for the next generation of Americans will be:,LIFE,NH,Northeast,New England,Better than today,32,66,31
2016,Life for the next generation of Americans will be:,LIFE,NH,Northeast,New England,Worse than today,41,29,62
2016,Life for the next generation of Americans will be:,LIFE,NH,Northeast,New England,About the same,24,64,31
2016,Did any campaign contact you?,GOTV16,NH,Northeast,New England,Only Clinton,23,88,10
2016,Did any campaign contact you?,GOTV16,NH,Northeast,New England,Only Trump,8,N/A,N/A
2016,Did any campaign contact you?,GOTV16,NH,Northeast,New England,Both,18,55,39
2016,Did any campaign contact you?,GOTV16,NH,Northeast,New England,Neither,47,34,58
2016,Were you contacted by the Clinton campaign?,GOTVCLINTON,NH,Northeast,New England,Yes,41,73,23
2016,Were you contacted by the Clinton campaign?,GOTVCLINTON,NH,Northeast,New England,No,54,30,63
2016,Were you contacted by the Trump campaign?,GOTVTRUMP,NH,Northeast,New England,Yes,26,41,54
2016,Were you contacted by the Trump campaign?,GOTVTRUMP,NH,Northeast,New England,No,70,52,42
2016,Vote for president in a two-way race,2WAYPRES16,NH,Northeast,New England,Clinton,50,97,1
2016,Vote for president in a two-way race,2WAYPRES16,NH,Northeast,New England,Trump,46,N/A,97
2016,Vote for president in a two-way race,2WAYPRES16,NH,Northeast,New England,Would not vote,4,N/A,N/A
2016,Area type,SIZEPLC3,NH,Northeast,New England,Urban area,9,52,42
2016,Area type,SIZEPLC3,NH,Northeast,New England,Suburban area,53,47,47
2016,Area type,SIZEPLC3,NH,Northeast,New England,Rural area,37,47,47
2016,Region,GEOCOD,NH,Northeast,New England,Seacoast,17,53,41
2016,Region,GEOCOD,NH,Northeast,New England,Manchester / Nashua Area,18,49,45
2016,Region,GEOCOD,NH,Northeast,New England,Concord / Ct. Valley,21,54,41
2016,Region,GEOCOD,NH,Northeast,New England,South,27,40,54
2016,Region,GEOCOD,NH,Northeast,New England,North,17,44,51
