year,question,pollname,state,region,subregion,answer,percent,dem,rep
2016,Opinion of Donald Trump,FAVTRUMP,MO,Midwest,West North Central,Unfavorable,53,68,22
2016,Opinion of Clinton and Trump,FAVPRES16,MO,Midwest,West North Central,Both favorable,1,N/A,N/A
2016,Opinion of Clinton and Trump,FAVPRES16,MO,Midwest,West North Central,Only Clinton favorable,33,97,1
2016,Opinion of Clinton and Trump,FAVPRES16,MO,Midwest,West North Central,Only Trump favorable,44,1,99
2016,Opinion of Clinton and Trump,FAVPRES16,MO,Midwest,West North Central,Both unfavorable,20,22,57
2016,Is Hillary Clinton honest and trustworthy?,CLINHONEST,MO,Midwest,West North Central,Yes,28,96,3
2016,Is Hillary Clinton honest and trustworthy?,CLINHONEST,MO,Midwest,West North Central,No,71,14,80
2016,Is Donald Trump honest and trustworthy?,TRUMPHONEST,MO,Midwest,West North Central,Yes,42,4,96
2016,Is Donald Trump honest and trustworthy?,TRUMPHONEST,MO,Midwest,West North Central,No,56,63,30
2016,Which candidate is honest?,HONEST16,MO,Midwest,West North Central,Both are,2,N/A,N/A
2016,Which candidate is honest?,HONEST16,MO,Midwest,West North Central,Only Clinton is,26,98,2
2016,Which candidate is honest?,HONEST16,MO,Midwest,West North Central,Only Trump is,40,1,99
2016,Which candidate is honest?,HONEST16,MO,Midwest,West North Central,Neither is,30,32,54
2016,Does Clinton have the temperament to be president?,TEMPCLINTON,MO,Midwest,West North Central,Yes,43,83,12
2016,Does Clinton have the temperament to be president?,TEMPCLINTON,MO,Midwest,West North Central,No,56,3,92
2016,Does Trump have the temperament to be president?,TEMPTRUMP,MO,Midwest,West North Central,Yes,42,3,96
2016,Does Trump have the temperament to be president?,TEMPTRUMP,MO,Midwest,West North Central,No,56,64,28
2016,Which candidate has the right temperament?,TEMPERAMENT16,MO,Midwest,West North Central,Both do,4,N/A,N/A
2016,Which candidate has the right temperament?,TEMPERAMENT16,MO,Midwest,West North Central,Only Clinton does,38,91,5
2016,Which candidate has the right temperament?,TEMPERAMENT16,MO,Midwest,West North Central,Only Trump does,38,2,98
2016,Which candidate has the right temperament?,TEMPERAMENT16,MO,Midwest,West North Central,Neither does,18,6,78
2016,Is Clinton qualified to serve as president?,QUALCLINTON,MO,Midwest,West North Central,Yes,42,85,11
2016,Is Clinton qualified to serve as president?,QUALCLINTON,MO,Midwest,West North Central,No,56,3,91
2016,Is Trump qualified to serve as president?,QUALTRUMP,MO,Midwest,West North Central,Yes,46,1,98
2016,Is Trump qualified to serve as president?,QUALTRUMP,MO,Midwest,West North Central,No,53,71,20
2016,Who is qualified to serve as president?,QUALIFIED16,MO,Midwest,West North Central,Both are,4,N/A,N/A
2016,Who is qualified to serve as president?,QUALIFIED16,MO,Midwest,West North Central,Only Clinton is,38,94,3
2016,Who is qualified to serve as president?,QUALIFIED16,MO,Midwest,West North Central,Only Trump is,42,1,99
2016,Who is qualified to serve as president?,QUALIFIED16,MO,Midwest,West North Central,Neither is,14,11,67
2016,Condition of national economy,NEC,MO,Midwest,West North Central,Excellent,4,N/A,N/A
2016,Condition of national economy,NEC,MO,Midwest,West North Central,Good,32,73,22
2016,Condition of national economy,NEC,MO,Midwest,West North Central,Not good,44,22,72
2016,Condition of national economy,NEC,MO,Midwest,West North Central,Poor,19,4,92
2016,Condition of national economy,NEC2,MO,Midwest,West North Central,Good,36,75,21
2016,Condition of national economy,NEC2,MO,Midwest,West North Central,Poor,63,16,78
2016,Life for the next generation of Americans will be:,LIFE,MO,Midwest,West North Central,Better than today,38,52,45
2016,Life for the next generation of Americans will be:,LIFE,MO,Midwest,West North Central,Worse than today,32,15,77
2016,Life for the next generation of Americans will be:,LIFE,MO,Midwest,West North Central,About the same,26,48,47
2016,Vote for president in a two-way race,2WAYPRES16,MO,Midwest,West North Central,Clinton,39,96,2
2016,Vote for president in a two-way race,2WAYPRES16,MO,Midwest,West North Central,Trump,57,1,98
2016,Vote for president in a two-way race,2WAYPRES16,MO,Midwest,West North Central,Would not vote,3,N/A,N/A
2016,Area type,SIZEPLC3,MO,Midwest,West North Central,Urban area,34,54,41
2016,Area type,SIZEPLC3,MO,Midwest,West North Central,Suburban area,44,32,63
2016,Area type,SIZEPLC3,MO,Midwest,West North Central,Rural area,22,26,69
2016,Region,GEOCOD,MO,Midwest,West North Central,St. Louis Area,23,62,34
2016,Region,GEOCOD,MO,Midwest,West North Central,E. Central,16,30,65
2016,Region,GEOCOD,MO,Midwest,West North Central,Kansas City Area,19,48,46
2016,Region,GEOCOD,MO,Midwest,West North Central,North,15,30,65
2016,Region,GEOCOD,MO,Midwest,West North Central,South,28,21,74
