year,question,pollname,state,region,subregion,answer,percent,dem,rep
2012,Vote by Religion and Race,WHITEREL,MI,Midwest,East North Central,Whites/No Religion,10,76,22
2012,Vote by Religion and Race,WHITEREL,MI,Midwest,East North Central,Non-white,23,86,13
2012,Are You White Born-Again Christian?,WHTEVANG,MI,Midwest,East North Central,Yes,28,24,74
2012,Are You White Born-Again Christian?,WHTEVANG,MI,Midwest,East North Central,No,72,64,35
2012,Abortion Should Be...,ABORTION,MI,Midwest,East North Central,Always Legal,31,77,21
2012,Abortion Should Be...,ABORTION,MI,Midwest,East North Central,Mostly Legal,25,67,31
2012,Abortion Should Be...,ABORTION,MI,Midwest,East North Central,Mostly Illegal,24,26,73
2012,Abortion Should Be...,ABORTION,MI,Midwest,East North Central,Always Illegal,15,19,80
2012,Abortion Should Be...,ABORT2,MI,Midwest,East North Central,Legal,56,73,25
2012,Abortion Should Be...,ABORT2,MI,Midwest,East North Central,Illegal,39,24,76
2012,Most Important Issue Facing Country,ISSUE12,MI,Midwest,East North Central,Foreign Policy,5,62,37
2012,Most Important Issue Facing Country,ISSUE12,MI,Midwest,East North Central,Deficit,15,37,61
2012,Most Important Issue Facing Country,ISSUE12,MI,Midwest,East North Central,Economy,60,51,48
2012,Most Important Issue Facing Country,ISSUE12,MI,Midwest,East North Central,Health Care,17,78,21
2012,Most Important Candidate Quality,QLT12,MI,Midwest,East North Central,Shares My Values,28,47,51
2012,Most Important Candidate Quality,QLT12,MI,Midwest,East North Central,Strong Leader,18,46,53
2012,Most Important Candidate Quality,QLT12,MI,Midwest,East North Central,Cares About People,23,82,17
2012,Most Important Candidate Quality,QLT12,MI,Midwest,East North Central,Vision for Future,28,44,56
2012,Biggest Economic Problem Facing People Like You,ECONISS12,MI,Midwest,East North Central,Housing Market,9,N/A,N/A
2012,Biggest Economic Problem Facing People Like You,ECONISS12,MI,Midwest,East North Central,Unemployment,37,60,40
2012,Biggest Economic Problem Facing People Like You,ECONISS12,MI,Midwest,East North Central,Taxes,13,36,63
2012,Biggest Economic Problem Facing People Like You,ECONISS12,MI,Midwest,East North Central,Rising Prices,38,52,47
2012,2010 Health Care Law Should Be...,HEALTHCARE12,MI,Midwest,East North Central,Expanded,30,95,4
2012,2010 Health Care Law Should Be...,HEALTHCARE12,MI,Midwest,East North Central,Kept As Is,16,86,13
2012,2010 Health Care Law Should Be...,HEALTHCARE12,MI,Midwest,East North Central,Repealed In Part,22,30,68
2012,2010 Health Care Law Should Be...,HEALTHCARE12,MI,Midwest,East North Central,Repealed Completely,25,6,94
2012,Should 2010 Health Care Law Be Repealed?,HEALTHCARE12B,MI,Midwest,East North Central,No,46,92,7
2012,Should 2010 Health Care Law Be Repealed?,HEALTHCARE12B,MI,Midwest,East North Central,Yes,47,17,82
2012,Income Tax Rates Should Be...,TAXINC12,MI,Midwest,East North Central,Increased For All,14,53,46
2012,Income Tax Rates Should Be...,TAXINC12,MI,Midwest,East North Central,Increased for $250K+,47,79,19
2012,Income Tax Rates Should Be...,TAXINC12,MI,Midwest,East North Central,Not Increased,33,21,78
2012,Who Is More In Touch With People Like You?,INTOUCH12,MI,Midwest,East North Central,Obama,55,95,4
2012,Who Is More In Touch With People Like You?,INTOUCH12,MI,Midwest,East North Central,Romney,39,2,98
2012,Who Would Better Handle Economy?,HANDLEECON12,MI,Midwest,East North Central,Obama,53,97,2
2012,Who Would Better Handle Economy?,HANDLEECON12,MI,Midwest,East North Central,Romney,43,3,97
2012,Who Would Better Handle Medicare?,HANDLEMED12,MI,Midwest,East North Central,Obama,54,96,2
2012,Who Would Better Handle Medicare?,HANDLEMED12,MI,Midwest,East North Central,Romney,42,2,98
2012,Opinion of Government,GOVTDO10,MI,Midwest,East North Central,Government Should Do More,42,87,13
2012,Opinion of Government,GOVTDO10,MI,Midwest,East North Central,Government Doing Too Much,52,23,76
2012,National Economic Conditions,NEC,MI,Midwest,East North Central,Excellent,3,N/A,N/A
2012,National Economic Conditions,NEC,MI,Midwest,East North Central,Good,25,92,7
2012,National Economic Conditions,NEC,MI,Midwest,East North Central,Not So Good,44,58,40
2012,National Economic Conditions,NEC,MI,Midwest,East North Central,Poor,26,13,86
2012,National Economic Conditions,NEC2,MI,Midwest,East North Central,Excellent/Good,28,90,9
2012,National Economic Conditions,NEC2,MI,Midwest,East North Central,Not So Good/Poor,70,41,58
2012,U.S. Economic Conditions Are...,ECONBETT,MI,Midwest,East North Central,Getting Better,45,90,9
2012,U.S. Economic Conditions Are...,ECONBETT,MI,Midwest,East North Central,Getting Worse,27,12,87
2012,U.S. Economic Conditions Are...,ECONBETT,MI,Midwest,East North Central,Staying About the Same,27,39,59
2012,U.S. Economic Conditions Are...,ECONDIR,MI,Midwest,East North Central,Getting Better,45,90,9
2012,U.S. Economic Conditions Are...,ECONDIR,MI,Midwest,East North Central,Good and Staying the Same,4,N/A,N/A
2012,U.S. Economic Conditions Are...,ECONDIR,MI,Midwest,East North Central,Poor and Staying the Same,22,33,65
2012,U.S. Economic Conditions Are...,ECONDIR,MI,Midwest,East North Central,Getting Worse,27,12,87
2012,Your Family's Financial Situation,FINSIT,MI,Midwest,East North Central,Better,30,85,14
2012,Your Family's Financial Situation,FINSIT,MI,Midwest,East North Central,Worse,31,13,86
2012,Your Family's Financial Situation,FINSIT,MI,Midwest,East North Central,Same,38,60,39
2012,More to Blame for Current Economic Problems?,ECONBLAME12,MI,Midwest,East North Central,Barack Obama,34,7,93
2012,More to Blame for Current Economic Problems?,ECONBLAME12,MI,Midwest,East North Central,George W. Bush,57,86,13
2012,Opinion of Obama Administration,OBAMANG,MI,Midwest,East North Central,Enthusiastic,25,98,1
2012,Opinion of Obama Administration,OBAMANG,MI,Midwest,East North Central,Satisfied,26,91,7
2012,Opinion of Obama Administration,OBAMANG,MI,Midwest,East North Central,Dissatisfied,30,11,87
2012,Opinion of Obama Administration,OBAMANG,MI,Midwest,East North Central,Angry,17,1,97
2012,Opinion of Obama Administration,OBAMANG2,MI,Midwest,East North Central,Enthusiastic/Satisfied,51,95,4
2012,Opinion of Obama Administration,OBAMANG2,MI,Midwest,East North Central,Dissatisfied/Angry,47,7,91
2012,Opinion of Barack Obama,FAVOBAMA2,MI,Midwest,East North Central,Favorable,57,94,6
2012,Opinion of Barack Obama,FAVOBAMA2,MI,Midwest,East North Central,Unfavorable,41,2,96
2012,Opinion of Mitt Romney,FAVROMN2,MI,Midwest,East North Central,Favorable,45,7,93
2012,Opinion of Mitt Romney,FAVROMN2,MI,Midwest,East North Central,Unfavorable,53,95,4
2012,Do Obama Policies Generally Favor...,OBAMARICH,MI,Midwest,East North Central,Rich,8,N/A,N/A
2012,Do Obama Policies Generally Favor...,OBAMARICH,MI,Midwest,East North Central,Middle Class,46,85,13
2012,Do Obama Policies Generally Favor...,OBAMARICH,MI,Midwest,East North Central,Poor,32,25,73
2012,Would Romney Policies Generally Favor...,ROMNRICH,MI,Midwest,East North Central,Rich,56,91,8
2012,Would Romney Policies Generally Favor...,ROMNRICH,MI,Midwest,East North Central,Middle Class,34,4,95
2012,Would Romney Policies Generally Favor...,ROMNRICH,MI,Midwest,East North Central,Poor,2,N/A,N/A
2012,Opinion of Presidential Candidate You Voted For,DESCRIBP12,MI,Midwest,East North Central,Strongly Favor,70,59,40
2012,Opinion of Presidential Candidate You Voted For,DESCRIBP12,MI,Midwest,East North Central,Have Reservations,22,45,55
2012,Opinion of Presidential Candidate You Voted For,DESCRIBP12,MI,Midwest,East North Central,Dislike Opponent,8,N/A,N/A
2012,When Did You Decide Presidential Vote?,TIME12,MI,Midwest,East North Central,Just Today,4,N/A,N/A
2012,When Did You Decide Presidential Vote?,TIME12,MI,Midwest,East North Central,Last Few Days,5,N/A,N/A
2012,When Did You Decide Presidential Vote?,TIME12,MI,Midwest,East North Central,In October,9,N/A,N/A
2012,When Did You Decide Presidential Vote?,TIME12,MI,Midwest,East North Central,In September,8,N/A,N/A
2012,When Did You Decide Presidential Vote?,TIME12,MI,Midwest,East North Central,Before That,73,55,45
2012,When Did You Decide Presidential Vote?,TIME12FEWD,MI,Midwest,East North Central,Today/Last Few Days,9,45,53
2012,When Did You Decide Presidential Vote?,TIME12FEWD,MI,Midwest,East North Central,Before That,90,54,46
2012,When Did You Decide Presidential Vote?,TIME12MTH,MI,Midwest,East North Central,In October or November,18,46,52
2012,When Did You Decide Presidential Vote?,TIME12MTH,MI,Midwest,East North Central,Before That,81,54,45
2012,Vote by Marital Status,MARRIED,MI,Midwest,East North Central,Married,60,45,54
2012,Vote by Marital Status,MARRIED,MI,Midwest,East North Central,Unmarried,40,66,32
2012,Vote by Gender and Marital Status,SEXWED,MI,Midwest,East North Central,Married Men,31,42,57
2012,Vote by Gender and Marital Status,SEXWED,MI,Midwest,East North Central,Married Women,29,48,51
2012,Vote by Gender and Marital Status,SEXWED,MI,Midwest,East North Central,Unmarried Men,19,66,32
2012,Vote by Gender and Marital Status,SEXWED,MI,Midwest,East North Central,Unmarried Women,22,66,33
2012,Any Children Under 18 Living in Your Home?,CHILD12,MI,Midwest,East North Central,Yes,37,53,46
2012,Any Children Under 18 Living in Your Home?,CHILD12,MI,Midwest,East North Central,No,63,54,45
2012,Vote by Marital Status and Children,MARCHILD,MI,Midwest,East North Central,Married With Children,25,46,53
2012,Vote by Marital Status and Children,MARCHILD,MI,Midwest,East North Central,All Others,75,56,43
2012,Vote by Gender and Children in Household,PARENTS,MI,Midwest,East North Central,Fathers,17,48,51
2012,Vote by Gender and Children in Household,PARENTS,MI,Midwest,East North Central,Mothers,20,58,42
2012,Vote by Gender and Children in Household,PARENTS,MI,Midwest,East North Central,Men With No Children,32,53,47
2012,Vote by Gender and Children in Household,PARENTS,MI,Midwest,East North Central,Women With No Children,31,55,44
2012,Is Anyone in Household a Union Member?,UNIONHH12,MI,Midwest,East North Central,Yes,28,66,33
2012,Is Anyone in Household a Union Member?,UNIONHH12,MI,Midwest,East North Central,No,72,50,49
2012,Do You Work Full-Time For Pay?,WORK,MI,Midwest,East North Central,Yes,56,52,47
2012,Do You Work Full-Time For Pay?,WORK,MI,Midwest,East North Central,No,44,58,40
2012,Anyone in Household Lost a Job In Last Four Years?,LAIDOFF4,MI,Midwest,East North Central,Yes,38,46,53
2012,Anyone in Household Lost a Job In Last Four Years?,LAIDOFF4,MI,Midwest,East North Central,No,61,58,41
2012,Anyone in Your Household Work in Auto Industry?,AUTOHH,MI,Midwest,East North Central,Yes,21,59,40
2012,Anyone in Your Household Work in Auto Industry?,AUTOHH,MI,Midwest,East North Central,No,78,54,45
2012,Federal Government Aid to U.S. Automakers,AUTOBAIL12,MI,Midwest,East North Central,Approve,62,76,23
2012,Federal Government Aid to U.S. Automakers,AUTOBAIL12,MI,Midwest,East North Central,Disapprove,33,16,83
2012,Vote for Senate,SENMI12,MI,Midwest,East North Central,Stabenow,58,88,12
2012,Vote for Senate,SENMI12,MI,Midwest,East North Central,Hoekstra,39,4,96
2012,Vote by Size of Place,SIZEPLC3,MI,Midwest,East North Central,Urban,17,80,19
2012,Vote by Size of Place,SIZEPLC3,MI,Midwest,East North Central,Suburban,65,49,50
2012,Vote by Size of Place,SIZEPLC3,MI,Midwest,East North Central,Rural,19,46,53
2012,Vote by Region,GEOCOD,MI,Midwest,East North Central,Wayne County,17,74,25
2012,Vote by Region,GEOCOD,MI,Midwest,East North Central,Oakland/Macomb Counties,25,54,45
2012,Vote by Region,GEOCOD,MI,Midwest,East North Central,South Central Michigan,23,53,45
2012,Vote by Region,GEOCOD,MI,Midwest,East North Central,Southwestern Michigan,18,42,57
2012,Vote by Region,GEOCOD,MI,Midwest,East North Central,North/Upper Peninsula,16,47,52
