year,question,pollname,state,region,subregion,answer,percent,dem,rep
2012,Who Is More In Touch With People Like You?,INTOUCH12,ME,Northeast,New England,Obama,59,95,3
2012,Who Is More In Touch With People Like You?,INTOUCH12,ME,Northeast,New England,Romney,35,2,96
2012,Who Would Better Handle Economy?,HANDLEECON12,ME,Northeast,New England,Obama,57,97,1
2012,Who Would Better Handle Economy?,HANDLEECON12,ME,Northeast,New England,Romney,39,6,91
2012,Opinion of Government,GOVTDO10,ME,Northeast,New England,Government Should Do More,46,80,17
2012,Opinion of Government,GOVTDO10,ME,Northeast,New England,Government Doing Too Much,51,31,66
2012,National Economic Conditions,NEC,ME,Northeast,New England,Excellent,1,N/A,N/A
2012,National Economic Conditions,NEC,ME,Northeast,New England,Good,17,92,8
2012,National Economic Conditions,NEC,ME,Northeast,New England,Not So Good,53,61,36
2012,National Economic Conditions,NEC,ME,Northeast,New England,Poor,28,22,74
2012,National Economic Conditions,NEC2,ME,Northeast,New England,Excellent/Good,18,89,10
2012,National Economic Conditions,NEC2,ME,Northeast,New England,Not So Good/Poor,81,47,49
2012,U.S. Economic Conditions Are...,ECONBETT,ME,Northeast,New England,Getting Better,36,92,7
2012,U.S. Economic Conditions Are...,ECONBETT,ME,Northeast,New England,Getting Worse,33,18,79
2012,U.S. Economic Conditions Are...,ECONBETT,ME,Northeast,New England,Staying About the Same,31,51,44
2012,U.S. Economic Conditions Are...,ECONDIR,ME,Northeast,New England,Getting Better,36,92,7
2012,U.S. Economic Conditions Are...,ECONDIR,ME,Northeast,New England,Good and Staying the Same,3,N/A,N/A
2012,U.S. Economic Conditions Are...,ECONDIR,ME,Northeast,New England,Poor and Staying the Same,28,48,46
2012,U.S. Economic Conditions Are...,ECONDIR,ME,Northeast,New England,Getting Worse,33,18,79
2012,Your Family's Financial Situation,FINSIT,ME,Northeast,New England,Better,21,80,16
2012,Your Family's Financial Situation,FINSIT,ME,Northeast,New England,Worse,37,38,57
2012,Your Family's Financial Situation,FINSIT,ME,Northeast,New England,Same,41,68,31
2012,Opinion of Barack Obama,FAVOBAMA2,ME,Northeast,New England,Favorable,56,91,7
2012,Opinion of Barack Obama,FAVOBAMA2,ME,Northeast,New England,Unfavorable,42,6,89
2012,Opinion of Mitt Romney,FAVROMN2,ME,Northeast,New England,Favorable,41,8,91
2012,Opinion of Mitt Romney,FAVROMN2,ME,Northeast,New England,Unfavorable,57,88,7
2012,Opinion of Presidential Candidate You Voted For,DESCRIBP12,ME,Northeast,New England,Strongly Favor,59,66,32
2012,Opinion of Presidential Candidate You Voted For,DESCRIBP12,ME,Northeast,New England,Have Reservations,28,49,49
2012,Opinion of Presidential Candidate You Voted For,DESCRIBP12,ME,Northeast,New England,Dislike Opponent,12,53,35
2012,When Did You Decide Presidential Vote?,TIME12,ME,Northeast,New England,Just Today,8,N/A,N/A
2012,When Did You Decide Presidential Vote?,TIME12,ME,Northeast,New England,Last Few Days,8,N/A,N/A
2012,When Did You Decide Presidential Vote?,TIME12,ME,Northeast,New England,In October,6,N/A,N/A
2012,When Did You Decide Presidential Vote?,TIME12,ME,Northeast,New England,In September,7,N/A,N/A
2012,When Did You Decide Presidential Vote?,TIME12,ME,Northeast,New England,Before That,70,59,39
2012,When Did You Decide Presidential Vote?,TIME12FEWD,ME,Northeast,New England,Today/Last Few Days,16,45,46
2012,When Did You Decide Presidential Vote?,TIME12FEWD,ME,Northeast,New England,Before That,83,57,41
2012,When Did You Decide Presidential Vote?,TIME12MTH,ME,Northeast,New England,In October or November,22,47,45
2012,When Did You Decide Presidential Vote?,TIME12MTH,ME,Northeast,New England,Before That,77,57,41
2012,Vote by Marital Status,MARRIED,ME,Northeast,New England,Married,64,53,45
2012,Vote by Marital Status,MARRIED,ME,Northeast,New England,Unmarried,36,65,30
2012,Vote by Gender and Marital Status,SEXWED,ME,Northeast,New England,Married Men,31,46,51
2012,Vote by Gender and Marital Status,SEXWED,ME,Northeast,New England,Married Women,32,59,40
2012,Vote by Gender and Marital Status,SEXWED,ME,Northeast,New England,Unmarried Men,15,56,38
2012,Vote by Gender and Marital Status,SEXWED,ME,Northeast,New England,Unmarried Women,21,71,25
2012,Any Children Under 18 Living in Your Home?,CHILD12,ME,Northeast,New England,Yes,32,58,38
2012,Any Children Under 18 Living in Your Home?,CHILD12,ME,Northeast,New England,No,68,59,38
2012,Vote by Marital Status and Children,MARCHILD,ME,Northeast,New England,Married With Children,24,56,42
2012,Vote by Marital Status and Children,MARCHILD,ME,Northeast,New England,All Others,76,60,37
2012,Vote by Gender and Children in Household,PARENTS,ME,Northeast,New England,Fathers,15,48,46
2012,Vote by Gender and Children in Household,PARENTS,ME,Northeast,New England,Mothers,17,66,31
2012,Vote by Gender and Children in Household,PARENTS,ME,Northeast,New England,Men With No Children,30,53,43
2012,Vote by Gender and Children in Household,PARENTS,ME,Northeast,New England,Women With No Children,37,65,34
2012,Senate Should Be Controlled By...,CONTROLSEN,ME,Northeast,New England,Democratic Party,50,94,5
2012,Senate Should Be Controlled By...,CONTROLSEN,ME,Northeast,New England,Republican Party,41,8,89
2012,Vote for Senate,SENME12,ME,Northeast,New England,Dill,13,87,11
2012,Vote for Senate,SENME12,ME,Northeast,New England,Summers,30,8,90
2012,Vote for Senate,SENME12,ME,Northeast,New England,King,53,78,19
2012,Vote on Question 1,QUES1ME,ME,Northeast,New England,Yes,55,81,16
2012,Vote on Question 1,QUES1ME,ME,Northeast,New England,No,45,28,69
2012,Vote by Size of Place,SIZEPLC3,ME,Northeast,New England,Urban,3,N/A,N/A
2012,Vote by Size of Place,SIZEPLC3,ME,Northeast,New England,Suburban,32,60,38
2012,Vote by Size of Place,SIZEPLC3,ME,Northeast,New England,Rural,65,55,42
2012,Vote by Region,GEOCOD,ME,Northeast,New England,Congressional District 1,52,61,36
2012,Vote by Region,GEOCOD,ME,Northeast,New England,Congressional District 2,48,53,44
