question,pollname,state,region,subregion,answer,percent,dem,rep
When did you decide presidential vote?,TIME16WEEK,NM,West,Mountain,In the last week,14,41,46
When did you decide presidential vote?,TIME16WEEK,NM,West,Mountain,Before that,84,49,39
When did you decide presidential vote?,TIME16MONTH,NM,West,Mountain,In the last month,28,37,41
When did you decide presidential vote?,TIME16MONTH,NM,West,Mountain,Before that,70,52,40
Opinion of presidential candidate you voted for,DESCRIBP12,NM,West,Mountain,Strongly favor ,43,52,39
Opinion of presidential candidate you voted for,DESCRIBP12,NM,West,Mountain,Have reservations,27,56,36
Opinion of presidential candidate you voted for,DESCRIBP12,NM,West,Mountain,Dislike opponents,28,35,44
Most important issue facing the country,ISSUE16,NM,West,Mountain,Foreign policy,14,55,37
Most important issue facing the country,ISSUE16,NM,West,Mountain,Immigration,11,38,55
Most important issue facing the country,ISSUE16,NM,West,Mountain,Economy,55,50,37
Most important issue facing the country,ISSUE16,NM,West,Mountain,Terrorism,16,38,48
Which candidate quality mattered most?,QLT16,NM,West,Mountain,Cares about me,14,50,34
Which candidate quality mattered most?,QLT16,NM,West,Mountain,Can bring change,33,17,77
Which candidate quality mattered most?,QLT16,NM,West,Mountain,Right experience,23,88,8
Which candidate quality mattered most?,QLT16,NM,West,Mountain,Good judgment,25,49,28
Illegal immigrants working in the U.S. should be:,IMMDEPORT,NM,West,Mountain,Offered legal status,82,56,31
Illegal immigrants working in the U.S. should be:,IMMDEPORT,NM,West,Mountain,Deported to home country,15,10,83
View of U.S. wall along the entire Mexican border,IMMWALL,NM,West,Mountain,Support,38,11,84
View of U.S. wall along the entire Mexican border,IMMWALL,NM,West,Mountain,Oppose,59,72,12
Do you think immigrants to the U.S. today:,IMMBETTER,NM,West,Mountain,Help the country,65,66,19
Do you think immigrants to the U.S. today:,IMMBETTER,NM,West,Mountain,Hurt the country,24,13,80
How do things work in the U.S. today?,RACEFACTOR,NM,West,Mountain,Whites are favored,41,75,12
How do things work in the U.S. today?,RACEFACTOR,NM,West,Mountain,Minorities are favored,20,11,80
How do things work in the U.S. today?,RACEFACTOR,NM,West,Mountain,No group is favored,36,41,46
Feelings about the federal government,GOVTANGR16,NM,West,Mountain,Enthusiastic,4,N/A,N/A
Feelings about the federal government,GOVTANGR16,NM,West,Mountain,Satisfied,27,80,13
Feelings about the federal government,GOVTANGR16,NM,West,Mountain,Dissatisfied,41,44,40
Feelings about the federal government,GOVTANGR16,NM,West,Mountain,Angry,28,16,70
Feelings about the federal government,GOVTANGR16B,NM,West,Mountain,Enthusiastic/Satisfied,31,83,11
Feelings about the federal government,GOVTANGR16B,NM,West,Mountain,Dissatisfied/Angry,68,33,52
Opinion of Barack Obama as president,OBAMA4,NM,West,Mountain,Strongly approve,35,87,2
Opinion of Barack Obama as president,OBAMA4,NM,West,Mountain,Somewhat approve,22,62,21
Opinion of Barack Obama as president,OBAMA4,NM,West,Mountain,Somewhat disapprove,10,15,62
Opinion of Barack Obama as president,OBAMA4,NM,West,Mountain,Strongly disapprove,32,4,90
Opinion of Barack Obama as president,OBAMA2,NM,West,Mountain,Approve,57,78,9
Opinion of Barack Obama as president,OBAMA2,NM,West,Mountain,Disapprove,42,7,83
Opinion of Hillary Clinton,FAVHCLIN16,NM,West,Mountain,Favorable,46,92,2
Opinion of Hillary Clinton,FAVHCLIN16,NM,West,Mountain,Unfavorable,53,10,74
Opinion of Donald Trump,FAVTRUMP,NM,West,Mountain,Favorable,36,6,91
Opinion of Donald Trump,FAVTRUMP,NM,West,Mountain,Unfavorable,63,72,11
Opinion of Clinton and Trump,FAVPRES16,NM,West,Mountain,Both favorable,3,N/A,N/A
Opinion of Clinton and Trump,FAVPRES16,NM,West,Mountain,Only Clinton favorable,43,94,0
Opinion of Clinton and Trump,FAVPRES16,NM,West,Mountain,Only Trump favorable,33,1,97
Opinion of Clinton and Trump,FAVPRES16,NM,West,Mountain,Both unfavorable,20,25,35
Opinion of Gary Johnson,FAVJOHNSON,NM,West,Mountain,Favorable,46,47,32
Opinion of Gary Johnson,FAVJOHNSON,NM,West,Mountain,Unfavorable,47,49,47
Is Hillary Clinton honest and trustworthy?,CLINHONEST,NM,West,Mountain,Yes,39,94,3
Is Hillary Clinton honest and trustworthy?,CLINHONEST,NM,West,Mountain,No,60,18,64
Is Donald Trump honest and trustworthy?,TRUMPHONEST,NM,West,Mountain,Yes,33,3,92
Is Donald Trump honest and trustworthy?,TRUMPHONEST,NM,West,Mountain,No,65,72,12
Which candidate is honest?,HONEST16,NM,West,Mountain,Both are,2,N/A,N/A
Which candidate is honest?,HONEST16,NM,West,Mountain,Only Clinton is,37,98,0
Which candidate is honest?,HONEST16,NM,West,Mountain,Only Trump is,31,1,95
Which candidate is honest?,HONEST16,NM,West,Mountain,Neither is,28,38,28
Does Clinton have the temperament to be president?,TEMPCLINTON,NM,West,Mountain,Yes,53,87,7
Does Clinton have the temperament to be president?,TEMPCLINTON,NM,West,Mountain,No,45,5,77
Does Trump have the temperament to be president?,TEMPTRUMP,NM,West,Mountain,Yes,34,3,94
Does Trump have the temperament to be president?,TEMPTRUMP,NM,West,Mountain,No,65,72,11
Which candidate has the right temperament?,TEMPERAMENT16,NM,West,Mountain,Both do,4,N/A,N/A
Which candidate has the right temperament?,TEMPERAMENT16,NM,West,Mountain,Only Clinton does,50,92,2
Which candidate has the right temperament?,TEMPERAMENT16,NM,West,Mountain,Only Trump does,30,1,98
Which candidate has the right temperament?,TEMPERAMENT16,NM,West,Mountain,Neither does,16,11,37
Is Clinton qualified to serve as president?,QUALCLINTON,NM,West,Mountain,Yes,52,86,4
Is Clinton qualified to serve as president?,QUALCLINTON,NM,West,Mountain,No,47,6,80
Is Trump qualified to serve as president?,QUALTRUMP,NM,West,Mountain,Yes,38,4,92
Is Trump qualified to serve as president?,QUALTRUMP,NM,West,Mountain,No,60,76,8
Who is qualified to serve as president?,QUALIFIED16,NM,West,Mountain,Both are,3,N/A,N/A
Who is qualified to serve as president?,QUALIFIED16,NM,West,Mountain,Only Clinton is,49,90,1
Who is qualified to serve as president?,QUALIFIED16,NM,West,Mountain,Only Trump is,35,3,95
Who is qualified to serve as president?,QUALIFIED16,NM,West,Mountain,Neither is,12,15,37
Who would better handle the economy?,HANDLEECON16,NM,West,Mountain,Clinton,50,90,1
Who would better handle the economy?,HANDLEECON16,NM,West,Mountain,Trump,44,3,89
Who would better handle foreign policy?,HANDLEFP16,NM,West,Mountain,Clinton,55,83,6
Who would better handle foreign policy?,HANDLEFP16,NM,West,Mountain,Trump,40,4,91
Does Clinton's use of private email bother you:,CLINTONEMAIL,NM,West,Mountain,A lot,44,12,74
Does Clinton's use of private email bother you:,CLINTONEMAIL,NM,West,Mountain,Some,21,63,19
Does Clinton's use of private email bother you:,CLINTONEMAIL,NM,West,Mountain,Not much,15,86,4
Does Clinton's use of private email bother you:,CLINTONEMAIL,NM,West,Mountain,Not at all,18,88,6
Does Clinton's use of private email bother you?,CLINTONEMAILB,NM,West,Mountain,Yes,65,28,56
Does Clinton's use of private email bother you?,CLINTONEMAILB,NM,West,Mountain,No,34,87,5
Does Donald Trump's treatment of women bother you:,TRUMPWOMEN,NM,West,Mountain,A lot,53,79,8
Does Donald Trump's treatment of women bother you:,TRUMPWOMEN,NM,West,Mountain,Some,17,24,58
Does Donald Trump's treatment of women bother you:,TRUMPWOMEN,NM,West,Mountain,Not much,12,N/A,N/A
Does Donald Trump's treatment of women bother you:,TRUMPWOMEN,NM,West,Mountain,Not at all,16,10,85
Does Donald Trump's treatment of women bother you?,TRUMPWOMENB,NM,West,Mountain,Yes,70,65,20
Does Donald Trump's treatment of women bother you?,TRUMPWOMENB,NM,West,Mountain,No,28,7,85
Condition of national economy,NEC,NM,West,Mountain,Excellent,3,N/A,N/A
Condition of national economy,NEC,NM,West,Mountain,Good,33,85,10
Condition of national economy,NEC,NM,West,Mountain,Not good,37,41,42
Condition of national economy,NEC,NM,West,Mountain,Poor,27,10,75
Condition of national economy,NEC2,NM,West,Mountain,Good,36,85,10
Condition of national economy,NEC2,NM,West,Mountain,Poor,64,28,56
Life for the next generation of Americans will be:,LIFE,NM,West,Mountain,Better than today,41,57,37
Life for the next generation of Americans will be:,LIFE,NM,West,Mountain,Worse than today,25,33,53
Life for the next generation of Americans will be:,LIFE,NM,West,Mountain,About the same,30,52,31
Vote for president in a two-way race,2WAYPRES16,NM,West,Mountain,Clinton,50,95,0
Vote for president in a two-way race,2WAYPRES16,NM,West,Mountain,Trump,39,0,93
Vote for president in a two-way race,2WAYPRES16,NM,West,Mountain,Would not vote,10,10,22
Area type,SIZEPLC3,NM,West,Mountain,Urban area,51,57,31
Area type,SIZEPLC3,NM,West,Mountain,Suburban area,17,42,45
Area type,SIZEPLC3,NM,West,Mountain,Rural area,32,38,51
Region,GEOCOD,NM,West,Mountain,Little TX / East,14,23,65
Region,GEOCOD,NM,West,Mountain,N. Central,15,69,19
Region,GEOCOD,NM,West,Mountain,Albuquerque Area,50,51,38
Region,GEOCOD,NM,West,Mountain,West,21,44,43
